dialogue_id,group,source_quality_flag,source_quality_issue,turn_id,turn,speaker_id,n_chars,n_words,lexical_entropy,mattr,surprisal_mean,surprisal_sent_max,sem_dist_partner,sem_dist_self,CR01_avg,CR02_avg,CR03_avg,cr_turn_composite,ct_analysis,ct_evaluation,ct_reasoning,ct_composite,CR01_R1,CR01_R2,CR02_R1,CR02_R2,CR03_R1,CR03_R2,CT01_R1,CT01_R2,CT02_R1,CT02_R2,CT03_R1,CT03_R2,self_novelty,delta_surprisal,peak_break,sem_dist_partner_truncate,sem_dist_self_truncate,self_novelty_truncate,self_novelty_z,delta_surprisal_z
HM020,HM,False,none,HM020_T9,9,S01,530,265,4.572332407147496,0.951953125,3.2437248636371807,4.65702522918582,0.3075738447915334,0.2672387811780299,3.0,3.0,2.0,8.0,5.0,4.0,5.0,4.67,3.0,3.0,3.0,3.0,2.0,2.0,5,5,4,4,5,5,0.1680528228536708,-0.0074701739596396,-0.4354927943908615,0.3127772116827153,0.2734423001653692,0.1728109984863133,-0.3908515782685508,0.05271877302167886
HM020,HM,False,none,HM020_T10,10,S02,240,130,4.09781253395017,0.9495867768595042,3.511213708843961,4.436387040217718,0.1933218459483801,0.248736164532291,3.0,3.0,2.0,8.0,4.0,3.5,4.0,3.83,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,3,4,4,0.1507031305167746,0.0836230754846503,0.0836230754846503,0.1994927455884214,0.248736164532291,0.1507031305167746,-0.4676870319650781,0.14677099599378868
HM020,HM,False,none,HM020_T11,11,S01,664,356,4.768379805258233,0.9446685878962536,3.3013861110903693,4.151574543931267,0.138102137006121,0.1285173236752872,3.0,3.0,2.0,8.0,5.0,4.5,4.5,4.67,3.0,3.0,3.0,3.0,2.0,2.0,5,5,4,5,4,5,0.1212805304491985,0.0576612474531885,-0.3778315469376729,0.129536323864762,0.1354217130274202,0.1185940091174635,-1.4334798268958384,0.20286321009277297
HM020,HM,False,none,HM020_T12,12,S02,253,138,4.057627170016641,0.9534883720930232,3.672692381461677,4.422992762178183,0.1350366949259754,0.2145217653591968,3.0,2.0,1.0,6.0,4.0,3.5,3.5,3.67,3.0,3.0,2.0,2.0,1.0,1.0,4,4,3,4,3,4,0.2145217653591968,0.1614786726177159,0.1614786726177159,0.1654845794705789,0.2145217653591968,0.2145217653591968,0.9841917072104054,0.4288792733295223
HM020,HM,False,none,HM020_T13,13,S01,339,177,4.2752814673222925,0.9386904761904764,3.318175504909509,5.467723626111235,0.2687427168189709,0.1610290609980708,3.0,2.0,2.0,7.0,3.5,3.0,4.0,3.5,3.0,3.0,2.0,2.0,2.0,2.0,4,3,3,3,4,4,0.1602733985276923,0.0167893938191396,-0.3610421531185332,0.2687427168189709,0.1700963166731381,0.1602733985276923,-0.564267229786797,0.1086432265146507
HM020,HM,False,none,HM020_T14,14,S02,294,160,4.453576997348151,0.9741721854304636,3.761702569996035,4.912715723117192,0.1936805159209388,0.2501990722377647,3.0,2.0,2.0,7.0,3.5,3.0,3.5,3.33,3.0,3.0,2.0,2.0,2.0,2.0,3,4,3,3,3,4,0.1398330878823614,0.0890101885343579,0.0890101885343579,0.1936805159209388,0.2501990722377647,0.1398330878823614,-0.7149813188736542,0.16629109780057857
HM020,HM,False,none,HM020_T15,15,S01,508,252,4.607344015337999,0.9534979423868316,3.30570750510907,5.438117787241936,0.2572557339179906,0.2896616119426125,3.0,2.5,2.0,7.5,5.0,4.0,4.0,4.33,3.0,3.0,2.0,3.0,2.0,2.0,5,5,4,4,4,4,0.2713713327885122,-0.0124679998004388,-0.3735101529189721,0.2572557339179906,0.2896616119426125,0.2896616119426125,1.9122811425438346,0.0411975175175211
HM020,HM,False,none,HM020_T16,16,S02,295,168,4.30117371179664,0.9509433962264152,3.451215046826144,4.707808066816891,0.2766376934114117,0.1211103899827683,3.0,2.5,2.0,7.5,3.5,4.0,3.5,3.67,3.0,3.0,2.0,3.0,2.0,2.0,3,4,4,4,3,4,0.1111212526656409,-0.3104875231698911,-0.3104875231698911,0.2766376934114117,0.1211103899827683,0.1111212526656409,-1.3681777279913938,-1.2812812720552604
HM020,HM,False,none,HM020_T17,17,S01,554,259,4.648962986223138,0.9448,2.8561804113373137,5.211238312721252,0.2156876665577208,0.2874411869221706,3.0,3.0,2.0,8.0,4.5,4.0,4.5,4.33,3.0,3.0,3.0,3.0,2.0,2.0,4,5,4,4,4,5,0.1610209576330337,-0.4495270937717563,-0.8230372466907285,0.229132760812624,0.2939787939721664,0.1689094486010456,-0.5476029569731564,-0.9663344878902586
HM020,HM,False,none,HM020_T18,18,S02,263,141,3.981885648765977,0.9363636363636364,3.2016763234216916,4.639284460560272,0.2026238560767609,0.1680097386652227,3.0,2.0,1.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4,4,4,4,4,4,0.1273652942238774,-0.2495387234044521,-0.5600262465743433,0.2116744798330766,0.1680097386652227,0.1273652942238774,-0.9986245616643489,-1.0604344538345813
HM020,HM,False,none,HM020_T19,19,S01,310,158,4.361242680037297,0.9791946308724832,3.380822172887915,4.463346339762211,0.2803274054218424,0.2652896839206524,3.0,3.0,2.0,8.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4,4,4,4,4,4,0.2172749042210756,0.5246417615506012,-0.2983954851401273,0.2803274054218424,0.2774843039436957,0.2213349907744626,0.7063863344273843,1.279371673924895
HM020,HM,False,none,HM020_T20,20,S02,184,99,3.7374628099388425,0.9488888888888892,3.5530794521093094,5.405877301359878,0.2354311104163988,0.2441997389417696,3.0,2.0,1.0,6.0,3.5,3.0,3.0,3.17,3.0,3.0,2.0,2.0,1.0,1.0,4,3,3,3,3,3,0.2400549738686344,0.3514031286876178,-0.2086231178867255,0.2354311104163988,0.2441997389417696,0.2400549738686344,1.5650741198367673,1.1170669322621505
HM020,HM,False,none,HM020_T21,21,S01,429,222,4.5099851729523,0.9323943661971832,3.2145509794898275,4.964302284376962,0.2910136693809437,0.2615071741898895,3.0,3.0,2.0,8.0,3.0,3.0,3.5,3.17,3.0,3.0,3.0,3.0,2.0,2.0,3,3,3,3,3,4,0.1576686153929449,-0.1662711933980873,-0.4646666785382147,0.2910136693809437,0.2615071741898895,0.1576686153929449,-0.6223319586726507,-0.31335783259659705
HM021,HM,False,none,HM021_T1,1,S01,141,67,3.853213528738653,0.9793103448275862,3.177277033328123,4.078669773680823,,,3.0,3.0,1.0,7.0,2.0,1.0,2.5,1.83,3.0,3.0,3.0,3.0,1.0,1.0,2,2,1,1,2,3,,,,,,,,
HM021,HM,False,none,HM021_T2,2,S02,150,77,3.96775563509913,0.9676470588235296,3.02612989863894,3.928111811478933,0.159056171314786,,3.0,2.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3,3,3,3,3,3,,,,0.159056171314786,,,,
HM021,HM,False,none,HM021_T3,3,S01,165,80,3.956076779841446,0.9746478873239436,2.6597145645668983,2.889248958655766,0.1866710408489416,0.182834666631012,3.0,2.0,1.0,6.0,3.0,2.5,3.0,2.83,3.0,3.0,2.0,2.0,1.0,1.0,3,3,2,3,3,3,0.182834666631012,-0.5175624687612248,-0.5175624687612248,0.1866710408489416,0.182834666631012,0.182834666631012,-1.1818902306724481,-1.0448623312798881
HM021,HM,False,none,HM021_T4,4,S02,177,97,3.972184500392937,0.9511363636363636,3.674891599152952,3.892894559963183,0.1914612163060709,0.2819023396290017,3.0,2.5,2.0,7.5,4.0,3.0,4.0,3.67,3.0,3.0,3.0,2.0,2.0,2.0,4,4,3,3,4,4,0.2819023396290017,0.6487617005140125,0.6487617005140125,0.1914612163060709,0.2819023396290017,0.2819023396290017,1.2543134462865426,1.3219407519027226
HM021,HM,False,none,HM021_T5,5,S01,200,100,4.185612876248648,0.9450549450549453,2.3397237331193788,2.8114323390496745,0.3350906246365768,0.2474911612216318,3.0,3.0,2.0,8.0,2.5,2.5,3.0,2.67,3.0,3.0,3.0,3.0,2.0,2.0,2,3,2,3,3,3,0.2443648308005401,-0.3199908314475195,-0.8375533002087443,0.3350906246365768,0.2474911612216318,0.2443648308005401,0.26132896498190666,-0.600605718372145
HM021,HM,False,none,HM021_T6,6,S02,191,97,4.064611263118329,0.95,3.684023578289627,3.9979251193312497,0.218311876351012,0.4103383404551221,3.0,3.0,3.0,9.0,3.5,3.0,3.5,3.33,3.0,3.0,3.0,3.0,3.0,3.0,3,4,3,3,4,3,0.2424607122292024,0.0091319791366752,0.0091319791366752,0.218311876351012,0.4103383404551221,0.2424607122292024,-0.017109847278012975,-0.15949917556354334
HM021,HM,False,none,HM021_T7,7,S01,115,55,3.83089572108994,0.9739130434782608,2.8704563159740895,3.0476796061828217,0.2988819127924292,0.2965955853592823,2.0,2.0,2.0,6.0,2.5,2.5,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,3,3,3,0.2355532658139221,0.5307325828547107,-0.3068207173540336,0.2988819127924292,0.2965955853592823,0.2355532658139221,0.05464952727709353,1.3123181592547082
HM021,HM,False,none,HM021_T8,8,S02,85,47,3.2785977930921333,0.9105263157894736,3.7074854649264704,3.8400189185467286,0.2546323829367499,0.3119085006371354,2.0,2.0,1.0,5.0,4.0,3.5,4.0,3.83,2.0,2.0,2.0,2.0,1.0,1.0,4,4,4,3,4,4,0.2718518265883828,0.0234618866368427,0.0234618866368427,0.2546323829367499,0.3119085006371354,0.2718518265883828,0.9303294417071017,-0.12630982175751082
HM021,HM,False,none,HM021_T9,9,S01,136,69,3.80953213280463,0.98,2.8254423755922433,3.0970706890026727,0.1897854168353755,0.1778902152598651,3.0,3.0,1.0,7.0,4.0,3.0,4.0,3.67,3.0,3.0,3.0,3.0,1.0,1.0,4,4,3,3,4,4,0.1778902152598651,-0.0450139403818461,-0.3518346577358797,0.1897854168353755,0.1778902152598651,0.1778902152598651,-1.2978646836441285,0.017703184229956384
HM021,HM,False,none,HM021_T10,10,S02,62,35,3.0869492110429286,0.9153846153846152,3.917091593342392,3.917091593342392,0.251979539327996,0.2519707467148869,1.5,2.0,2.0,5.5,3.0,2.5,2.5,2.67,2.0,1.0,2.0,2.0,2.0,2.0,4,2,3,2,3,2,0.2519707467148869,0.2096061284159218,0.2096061284159218,0.251979539327996,0.2519707467148869,0.2519707467148869,0.2894515236598154,0.3048169736729063
HM021,HM,False,none,HM021_T11,11,S01,104,52,3.83454322649981,0.9953488372093022,3.05081663003657,3.1491101451218126,0.3463116655214892,0.2135218749652112,2.0,2.0,2.0,6.0,3.0,2.0,3.0,2.67,2.0,2.0,2.0,2.0,2.0,2.0,3,3,2,2,3,3,0.1893731376532388,0.2253742544443269,-0.1264604032915528,0.3463116655214892,0.2135218749652112,0.1893731376532388,-1.0285272904483957,0.6256940134651497
HM021,HM,False,none,HM021_T12,12,S02,174,101,4.002554228642703,0.9543478260869568,3.857559504535781,4.279837281483671,0.1969028492283943,0.3415670658788028,3.0,2.0,2.0,7.0,3.5,3.0,3.0,3.17,3.0,3.0,2.0,2.0,2.0,2.0,4,3,3,3,3,3,0.1786180635165257,-0.0595320888066117,-0.0595320888066117,0.1969028492283943,0.3415670658788028,0.1786180635165257,-2.0751139421234863,-0.3185313287511732
HM021,HM,False,none,HM021_T13,13,S01,128,59,3.791296700301407,0.968,2.7214597363245527,2.9879594838146017,0.2935764176872364,0.2749424007377188,2.5,2.5,2.0,7.0,3.0,2.5,3.0,2.83,3.0,2.0,2.0,3.0,2.0,2.0,3,3,2,3,3,3,0.2465468038257565,-0.3293568937120175,-0.4558172970035703,0.2935764176872364,0.2749424007377188,0.2465468038257565,0.3125081775989245,-0.6216661051487254
HM021,HM,False,none,HM021_T14,14,S02,72,37,3.198776345824798,0.9535714285714284,3.0582265327143117,3.2299473973051196,0.2636281525038817,0.2449618258156303,2.0,1.5,1.0,4.5,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3,3,3,3,3,3,0.2354052429497692,-0.7993329718214688,-0.8588650606280805,0.2636281525038817,0.2449618258156303,0.2354052429497692,-0.24454691263972675,-2.031976670398239
HM021,HM,False,none,HM021_T15,15,S01,107,61,3.438620418399635,0.9115384615384616,3.0806558396181334,3.2042871044741736,0.2233615788847472,0.3228668761597646,2.0,2.0,1.5,5.5,4.0,3.5,4.0,3.83,2.0,2.0,2.0,2.0,2.0,1.0,4,4,3,4,4,4,0.2568807283915748,0.3591961032935806,-0.0966211937099896,0.2233615788847472,0.3228668761597646,0.2568807283915748,0.5548952815686393,0.9266038105957188
HM021,HM,False,none,HM021_T16,16,S02,93,48,3.2499743484608916,0.9025641025641024,3.3139127950583185,3.3969482988119126,0.163640677735712,0.2679427051988003,2.0,2.5,2.0,6.5,4.0,3.0,3.5,3.5,2.0,2.0,2.0,3.0,2.0,2.0,4,4,3,3,4,3,0.2679427051988003,0.2556862623440068,-0.6031787982840737,0.163640677735712,0.2679427051988003,0.2679427051988003,0.8043166902121693,0.41154270573717117
HM021,HM,False,none,HM021_T17,17,S01,97,51,3.758472410950131,0.9976190476190476,3.4355815181159413,3.4355815181159413,0.2186211360536718,0.3215756709745279,1.5,2.0,2.5,6.0,2.5,2.5,3.0,2.67,2.0,1.0,2.0,2.0,3.0,2.0,3,2,3,2,3,3,0.3076681561992932,0.3549256784978079,0.2583044847878182,0.2186211360536718,0.3215756709745279,0.3076681561992932,1.74613849860378,0.9170013976115367
HM021,HM,False,none,HM021_T18,18,S02,227,118,4.27200721051144,0.944954128440367,3.899830823270743,4.6152442414313555,0.2648058721694659,0.2599308928370093,3.0,2.5,1.5,7.0,4.0,3.0,4.0,3.67,3.0,3.0,3.0,2.0,2.0,1.0,4,4,3,3,4,4,0.2252116296934568,0.5859180282124243,-0.0172607700716493,0.2648058721694659,0.2599308928370093,0.2252116296934568,-0.573143834067213,1.176389158184243
HM021,HM,False,none,HM021_T19,19,S01,102,55,3.25401531559284,0.9217391304347824,2.701294270458703,2.7949564354832876,0.2827282027709894,0.4260942954218576,2.0,2.5,1.0,5.5,4.0,3.0,3.0,3.33,2.0,2.0,3.0,2.0,1.0,1.0,4,4,3,3,3,3,0.2578982508971463,-0.7342872476572384,-0.7342872476572384,0.2827282027709894,0.4260942954218576,0.2578982508971463,0.5787617547346314,-1.5321864103563114
HM021,HM,False,none,HM021_T20,20,S02,181,103,4.0038398435317255,0.9265957446808516,3.728109105718894,4.748070649802685,0.1563659925407128,0.2734418819211495,3.0,3.0,1.0,7.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4,4,4,4,4,4,0.2315601222418679,-0.1717217175518488,-0.1889824876234982,0.1563659925407128,0.2734418819211495,0.2315601222418679,-0.3684965657571847,-0.5783725930265766
HM022,HM,False,none,HM022_T1,1,S01,100,50,3.624299170328877,0.9878048780487804,2.9867412883055504,2.9867412883055504,,,1.5,2.0,2.0,5.5,1.0,1.0,2.0,1.33,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,1,2,2,,,,,,,,
HM022,HM,False,none,HM022_T2,2,S02,129,69,3.8246987456673702,0.9616666666666666,2.9619942287383028,2.9619942287383028,0.1670749898123614,,1.5,2.0,1.0,4.5,3.5,3.0,3.0,3.17,2.0,1.0,2.0,2.0,1.0,1.0,3,4,3,3,3,3,,,,0.1670749898123614,,,,
HM022,HM,False,none,HM022_T3,3,S01,113,57,3.7067960312053096,0.9708333333333332,2.366642689238629,2.544043632398825,0.2363533002932503,0.1610619109049826,2.0,2.0,2.0,6.0,3.5,2.5,4.0,3.33,2.0,2.0,2.0,2.0,2.0,2.0,3,4,3,2,4,4,0.1610619109049826,-0.6200985990669214,-0.6200985990669214,0.2363533002932503,0.1610619109049826,0.1610619109049826,-0.6006632224553166,-1.350911257269305
HM022,HM,False,none,HM022_T4,4,S02,107,53,3.4797297477467035,0.981818181818182,2.2999728567145103,2.2999728567145103,0.2202664851813506,0.2644532412394098,1.5,2.0,2.0,5.5,4.0,3.0,4.0,3.67,2.0,1.0,2.0,2.0,2.0,2.0,4,4,3,3,4,4,0.2644532412394098,-0.6620213720237924,-0.6620213720237924,0.2202664851813506,0.2644532412394098,0.2644532412394098,-0.06843143073671203,-2.1305790989229183
HM022,HM,False,none,HM022_T5,5,S01,114,58,3.770460555311721,0.9755102040816326,2.7690642205861344,3.7342333704647097,0.1883238398557595,0.2541702438524529,2.0,3.0,2.0,7.0,3.0,2.5,3.5,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3,3,3,2,4,3,0.1628881616390994,0.4024215313475054,-0.2176770677194159,0.1883238398557595,0.2541702438524529,0.1628881616390994,-0.550841845343796,0.7949772048933809
HM022,HM,False,none,HM022_T6,6,S02,107,56,3.5517259241020835,0.9468085106382976,2.474865464325857,2.474865464325857,0.1979387900307555,0.2462511101023023,1.5,3.0,1.0,5.5,2.5,2.0,2.5,2.33,2.0,1.0,3.0,3.0,1.0,1.0,2,3,2,2,2,3,0.2041685444242069,0.1748926076113468,-0.4871287644124455,0.1979387900307555,0.2462511101023023,0.2041685444242069,-0.6319202024730932,0.4299558924483289
HM022,HM,False,none,HM022_T7,7,S01,115,61,3.842595901404625,0.9692307692307692,3.0266050622243292,3.176717632937999,0.1879947158516215,0.2683690536923842,2.0,3.0,2.0,7.0,4.0,3.0,4.0,3.67,2.0,2.0,3.0,3.0,2.0,2.0,4,4,3,3,4,4,0.1520793639216286,0.2575408416381948,0.0398637739187788,0.1879947158516215,0.2683690536923842,0.1520793639216286,-0.8457132872242485,0.49092666232716736
HM022,HM,False,none,HM022_T8,8,S02,113,58,3.731678821200078,0.9591836734693876,2.505646087588199,2.505646087588199,0.1886884738753724,0.2154568709135952,1.5,2.0,2.0,5.5,3.0,2.5,3.0,2.83,2.0,1.0,2.0,2.0,2.0,2.0,3,3,2,3,3,3,0.1972327640771154,0.0307806232623417,-0.4563481411501038,0.1886884738753724,0.2154568709135952,0.1972327640771154,-0.6967498284857486,-0.010954150376435393
HM022,HM,False,none,HM022_T9,9,S01,102,52,3.627801749281189,0.9627906976744186,2.5221831413672575,2.5221831413672575,0.2662822871493076,0.2464817326207741,1.5,2.0,2.0,5.5,3.0,2.5,3.5,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3,3,3,2,4,3,0.2191712628669315,-0.5044219208570717,-0.5044219208570717,0.2662822871493076,0.2464817326207741,0.2191712628669315,0.9845998981656559,-1.1081490448410616
HM022,HM,False,none,HM022_T10,10,S02,87,46,3.617683558927373,0.9891891891891892,2.5629680526337393,2.5629680526337393,0.2140184581279667,0.3263191916395735,1.5,3.0,1.0,5.5,3.5,3.0,3.0,3.17,2.0,1.0,3.0,3.0,1.0,1.0,3,4,3,3,3,3,0.226681949786092,0.0573219650455403,-0.3990261761045635,0.2140184581279667,0.3263191916395735,0.226681949786092,-0.42148452301932077,0.07024897922530886
HM022,HM,False,none,HM022_T11,11,S01,104,53,3.5779444528578126,0.952272727272727,2.8672886388376355,2.8672886388376355,0.2853364947816762,0.3085069803041255,1.5,2.0,2.0,5.5,2.5,2.0,4.0,2.83,2.0,1.0,2.0,2.0,2.0,2.0,2,3,2,2,4,4,0.1744243302178033,0.345105497470378,-0.1593164233866937,0.2853364947816762,0.3085069803041255,0.1744243302178033,-0.2361272256890975,0.6746922225879429
HM022,HM,False,none,HM022_T12,12,S02,96,52,3.4183979078686457,0.9372093023255812,2.611402003388656,2.611402003388656,0.254003825281717,0.2975709672233642,1.5,2.0,2.0,5.5,3.5,3.0,3.5,3.33,2.0,1.0,2.0,2.0,2.0,2.0,3,4,3,3,3,4,0.2975709672233642,0.0484339507549167,-0.3505922253496467,0.254003825281717,0.2975709672233642,0.2975709672233642,0.24112418989791587,0.04305613486050206
HM022,HM,False,none,HM022_T13,13,S01,103,47,3.520319739762515,0.9657894736842106,2.133236836888569,2.133236836888569,0.4466751815410298,0.2587294884938049,1.5,2.0,2.0,5.5,2.5,2.0,3.0,2.5,2.0,1.0,2.0,2.0,2.0,2.0,2,3,2,2,3,3,0.2167885768485671,-0.7340518019490667,-0.8933682253357604,0.4466751815410298,0.2587294884938049,0.2167885768485671,0.9195985834821656,-1.590056537658231
HM022,HM,False,none,HM022_T14,14,S02,87,45,3.402100783887379,0.947222222222222,2.602049486909958,2.602049486909958,0.2453964330866778,0.4424785482995802,1.5,2.0,2.0,5.5,3.0,3.0,2.5,2.83,2.0,1.0,2.0,2.0,2.0,2.0,3,3,3,3,2,3,0.2280421571438391,-0.0093525164786973,-0.3599447418283441,0.2453964330866778,0.4424785482995802,0.2280421571438391,-0.40877049087160633,-0.13374133176074277
HM022,HM,False,none,HM022_T15,15,S01,106,54,3.676239530404008,0.944444444444444,2.287654870230217,2.287654870230217,0.2224978831682913,0.3426886417964035,1.5,2.0,2.0,5.5,4.0,3.0,4.0,3.67,2.0,1.0,2.0,2.0,2.0,2.0,4,4,3,3,4,4,0.2476250746689905,0.1544180333416482,-0.7389501919941122,0.2224978831682913,0.3426886417964035,0.2476250746689905,1.760839470075366,0.2745103415847238
HM022,HM,False,none,HM022_T16,16,S02,89,44,3.5321361137146456,0.9457142857142856,2.24616721739956,2.24616721739956,0.1944351015482973,0.2506307127067199,1.5,2.0,1.0,4.5,3.5,3.0,3.0,3.17,2.0,1.0,2.0,2.0,1.0,1.0,3,4,3,3,3,3,0.2438097181706888,-0.3558822695103987,-0.7158270113387428,0.1944351015482973,0.2506307127067199,0.2438097181706888,-0.2613890812323801,-1.19394773263331
HM022,HM,False,none,HM022_T17,17,S01,94,47,3.6214123503192424,0.9710526315789472,2.861898901104404,2.861898901104404,0.265706014344266,0.3631760341130349,1.5,2.0,1.0,4.5,3.5,2.5,4.0,3.33,2.0,1.0,2.0,2.0,1.0,1.0,4,3,3,2,4,4,0.2054688176857031,0.574244030874187,-0.1647061611199252,0.265706014344266,0.3631760341130349,0.2054688176857031,0.6107877616552384,1.1555685598281933
HM022,HM,False,none,HM022_T18,18,S02,96,48,3.5605876796843905,0.9333333333333332,2.7167047521337913,2.7167047521337913,0.2230350466218147,0.3408606743298878,1.5,2.0,1.5,5.0,3.5,2.5,2.5,2.83,2.0,1.0,2.0,2.0,2.0,1.0,3,4,2,3,2,3,0.301149614767265,0.4705375347342313,-0.2452894766045115,0.2230350466218147,0.3408606743298878,0.301149614767265,0.2745742662111726,1.3344803708774904
HM022,HM,False,none,HM022_T19,19,S01,96,49,3.4284742180762837,0.9675,2.9652513969986565,2.9652513969986565,0.4034771315695291,0.2077596756291371,1.5,2.0,1.5,5.0,4.0,3.0,4.0,3.67,2.0,1.0,2.0,2.0,2.0,1.0,4,4,3,3,4,4,0.1959047616542053,0.1033524958942524,-0.0613536652256727,0.4034771315695291,0.2077596756291371,0.1959047616542053,0.34987372977592773,0.16734282051294783
HM022,HM,False,none,HM022_T20,20,S02,93,44,3.476845417154441,0.974285714285714,2.5825760790101957,4.435225326153967,0.1536033869555279,0.4341281954438399,2.0,2.0,1.0,5.0,4.0,3.0,3.0,3.33,2.0,2.0,2.0,2.0,1.0,1.0,4,4,3,3,3,3,0.2511096264326448,-0.1341286731235955,-0.379418149728107,0.1536033869555279,0.4341281954438399,0.2511096264326448,-0.19315590502636665,-0.5154934866445317
HM022,HM,False,none,HM022_T21,21,S01,97,50,3.5479174701334992,0.9707317073170731,2.446488788085325,2.9288260670084703,0.2144063059085932,0.1952384123320457,2.0,2.5,1.5,6.0,3.5,3.0,4.0,3.5,2.0,2.0,3.0,2.0,2.0,1.0,3,4,3,3,4,4,0.1952384123320457,-0.5187626089133319,-0.5801162741390047,0.2144063059085932,0.1952384123320457,0.1952384123320457,0.3316952615912863,-1.1382448015152413
HM022,HM,False,none,HM022_T22,22,S02,79,42,3.5396275666948114,0.9454545454545454,2.7505780931275625,2.7505780931275625,0.181301019604211,0.2356975380980011,1.5,2.0,2.0,5.5,4.0,3.0,3.0,3.33,2.0,1.0,2.0,2.0,2.0,2.0,4,4,3,3,3,3,0.2356975380980011,0.1680020141173668,-0.2114161356107402,0.181301019604211,0.2356975380980011,0.2356975380980011,-0.3372146659454541,0.4088741490649255
HM022,HM,False,none,HM022_T23,23,S01,89,42,3.368576534675404,0.9666666666666668,2.8010380548210096,2.8010380548210096,0.3640593214117109,0.2688235761643528,1.5,2.0,2.0,5.5,2.0,2.0,3.0,2.33,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,3,3,0.1481201311991657,0.3545492667356851,-0.2255670074033195,0.3640593214117109,0.2688235761643528,0.1481201311991657,-0.9537238811986252,0.6945111727513354
HM022,HM,False,none,HM022_T24,24,S02,83,42,3.374592523704349,0.9575757575757576,3.3124391027265525,3.3124391027265525,0.2389749132196107,0.3007579522898251,1.5,3.0,2.0,6.5,3.5,3.0,3.5,3.33,2.0,1.0,3.0,3.0,2.0,2.0,3,4,3,3,3,4,0.2161202938187519,0.56186100959899,0.3504448739882497,0.2389749132196107,0.3007579522898251,0.2161202938187519,-0.5202056722154771,1.6138841789328542
HM022,HM,False,none,HM022_T25,25,S01,94,50,3.5637939650997668,0.9658536585365852,3.2701009878267846,3.2701009878267846,0.2245836631863083,0.1856829388862675,1.5,2.5,2.0,6.0,3.5,3.0,3.5,3.33,2.0,1.0,3.0,2.0,2.0,2.0,3,4,3,3,3,4,0.1181868189819981,0.4690629330057749,0.2434959256024553,0.2245836631863083,0.1856829388862675,0.1181868189819981,-1.770325242834555,0.9348326567981466
HM022,HM,False,none,HM022_T26,26,S02,26,17,2.588573162682118,0.9125,3.3743262365460396,3.3743262365460396,0.6829914709200897,0.6738267520410277,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0.5952559013357207,0.061887133819487,0.061887133819487,0.6829914709200897,0.6738267520410277,0.5952559013357207,3.023623343897067,0.08421609492852838
HM023,HM,False,none,HM023_T1,1,S01,53,28,3.0846519456895085,0.9789473684210528,3.365776571844305,3.365776571844305,,,1.5,2.0,1.0,4.5,1.0,1.0,2.0,1.33,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,2,2,,,,,,,,
HM023,HM,False,none,HM023_T2,2,S02,167,88,4.03898829693792,0.9443037974683544,2.532965407594778,2.895722383633256,0.2237655003284921,,3.0,2.0,1.0,6.0,4.0,3.0,4.0,3.67,3.0,3.0,2.0,2.0,1.0,1.0,4,4,3,3,4,4,,,,0.2237655003284921,,,,
HM023,HM,False,none,HM023_T3,3,S01,157,88,3.919440596447872,0.9126582278481014,3.342238841690942,4.048480602694636,0.2242663356402856,0.2202450150925498,3.0,3.0,2.0,8.0,4.0,3.0,3.5,3.5,3.0,3.0,3.0,3.0,2.0,2.0,4,4,3,3,3,4,0.2202450150925498,-0.0235377301533632,-0.0235377301533632,0.2242663356402856,0.2202450150925498,0.2202450150925498,-1.4034990872451132,-0.09079135942526861
HM023,HM,False,none,HM023_T4,4,S02,253,120,4.2486610019851545,0.9639639639639642,2.825995122347477,3.3976899858098477,0.2428665161168111,0.2376664389006202,3.0,3.0,2.0,8.0,5.0,4.0,4.5,4.5,3.0,3.0,3.0,3.0,2.0,2.0,5,5,4,4,4,5,0.2376664389006202,0.293029714752699,0.293029714752699,0.2428665161168111,0.2376664389006202,0.2376664389006202,0.12714302284883924,0.5848206839258011
HM023,HM,False,none,HM023_T5,5,S01,128,67,3.90720949701122,0.9896551724137932,3.7483121329232265,3.949470632842609,0.3215846104229638,0.3053327590030412,2.0,2.0,2.0,6.0,3.5,3.0,3.5,3.33,2.0,2.0,2.0,2.0,2.0,2.0,4,3,3,3,4,3,0.2996057021011535,0.4060732912322846,0.3825355610789214,0.3215846104229638,0.3053327590030412,0.2996057021011535,-0.3434289339126533,0.4970879252434266
